"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Interest Payment Frequency","Interest Rate"
"912794ZG2","Bill","13-Week","05/11/1992","05/14/1992","08/13/1992","","",""
"912794ZS6","Bill","26-Week","05/11/1992","05/14/1992","11/12/1992","","",""
"912810EL8","Bond","29-Year 6-Month","05/07/1992","05/15/1992","11/15/2021","","Semi-Annual","8.000%"
"912827F49","Note","10-Year","05/06/1992","05/15/1992","05/15/2002","","Semi-Annual","7.500%"
"912827F31","Note","3-Year","05/05/1992","05/15/1992","05/15/1995","","Semi-Annual","5.875%"
"912794ZF4","Bill","13-Week","05/04/1992","05/07/1992","08/06/1992","","",""
"912794ZR8","Bill","26-Week","05/04/1992","05/07/1992","11/05/1992","","",""
"912794C51","Bill","52-Week","04/30/1992","05/07/1992","05/06/1993","","",""
"912794YW8","Bill","13-Week","04/27/1992","04/30/1992","07/30/1992","","",""
"912794ZQ0","Bill","26-Week","04/27/1992","04/30/1992","10/29/1992","","",""
"912827F23","Note","5-Year","04/23/1992","04/30/1992","04/30/1997","","Semi-Annual","6.875%"
"912827E99","Note","2-Year","04/22/1992","04/30/1992","04/30/1994","","Semi-Annual","5.375%"
"912794ZE7","Bill","13-Week","04/20/1992","04/23/1992","07/23/1992","","",""
"912794YZ1","Bill","26-Week","04/20/1992","04/23/1992","10/22/1992","","",""
"912794ZD9","Bill","13-Week","04/13/1992","04/16/1992","07/16/1992","","",""
"912794ZP2","Bill","26-Week","04/13/1992","04/16/1992","10/15/1992","","",""
"912827E81","Note","7-Year","04/08/1992","04/15/1992","04/15/1999","","Semi-Annual","7.000%"
"912794ZC1","Bill","13-Week","04/06/1992","04/09/1992","07/09/1992","","",""
"912794ZN7","Bill","26-Week","04/06/1992","04/09/1992","10/08/1992","","",""
"912794B86","Bill","52-Week","04/02/1992","04/09/1992","04/08/1993","","",""
"912794YJ7","Bill","13-Day","04/01/1992","04/03/1992","04/16/1992","","",""
"912794YV0","Bill","13-Week","03/30/1992","04/02/1992","07/02/1992","","",""
"912794ZM9","Bill","26-Week","03/30/1992","04/02/1992","10/01/1992","","",""
"912827E73","Note","5-Year","03/25/1992","03/31/1992","03/31/1997","","Semi-Annual","6.875%"
"912827E65","Note","2-Year","03/24/1992","03/31/1992","03/31/1994","","Semi-Annual","5.750%"
"912794YU2","Bill","13-Week","03/23/1992","03/26/1992","06/25/1992","","",""
"912794YY4","Bill","26-Week","03/23/1992","03/26/1992","09/24/1992","","",""
"912794YT5","Bill","13-Week","03/16/1992","03/19/1992","06/18/1992","","",""
"912794ZL1","Bill","26-Week","03/16/1992","03/19/1992","09/17/1992","","",""
"912794YS7","Bill","13-Week","03/09/1992","03/12/1992","06/11/1992","","",""
"912794ZK3","Bill","26-Week","03/09/1992","03/12/1992","09/10/1992","","",""
"912794B37","Bill","52-Week","03/05/1992","03/12/1992","03/11/1993","","",""
"912794YR9","Bill","13-Week","03/02/1992","03/05/1992","06/04/1992","","",""
"912794ZJ6","Bill","26-Week","03/02/1992","03/05/1992","09/03/1992","","",""
"912794YL2","Bill","57-Day","02/27/1992","03/04/1992","04/30/1992","","",""
"912827E57","Note","5-Year","02/26/1992","03/02/1992","02/28/1997","","Semi-Annual","6.750%"
"912827E40","Note","2-Year","02/25/1992","03/02/1992","02/28/1994","","Semi-Annual","5.375%"
"912794YQ1","Bill","13-Week","02/24/1992","02/27/1992","05/28/1992","","",""
"912794YX6","Bill","26-Week","02/24/1992","02/27/1992","08/27/1992","","",""
"912794YP3","Bill","13-Week","02/18/1992","02/20/1992","05/21/1992","","",""
"912794ZH0","Bill","26-Week","02/18/1992","02/20/1992","08/20/1992","","",""
"912810EL8","Bond","29-Year 9-Month","02/13/1992","02/18/1992","11/15/2021","","Semi-Annual","8.000%"
"912827D25","Note","9-Year 9-Month","02/12/1992","02/18/1992","11/15/2001","","Semi-Annual","7.500%"
"912827E24","Note","3-Year","02/11/1992","02/18/1992","02/15/1995","","Semi-Annual","5.500%"
"912794YN8","Bill","13-Week","02/10/1992","02/13/1992","05/14/1992","","",""
"912794ZG2","Bill","26-Week","02/10/1992","02/13/1992","08/13/1992","","",""
"912794A61","Bill","52-Week","02/06/1992","02/13/1992","02/11/1993","","",""
"912794YM0","Bill","13-Week","02/03/1992","02/06/1992","05/07/1992","","",""
"912794ZF4","Bill","26-Week","02/03/1992","02/06/1992","08/06/1992","","",""
"912794YL2","Bill","13-Week","01/27/1992","01/30/1992","04/30/1992","","",""
"912794YW8","Bill","26-Week","01/27/1992","01/30/1992","07/30/1992","","",""
"912827D90","Note","5-Year","01/23/1992","01/31/1992","01/31/1997","","Semi-Annual","6.250%"
"912827D82","Note","2-Year","01/22/1992","01/31/1992","01/31/1994","","Semi-Annual","4.875%"
"912794YK4","Bill","13-Week","01/21/1992","01/23/1992","04/23/1992","","",""
"912794ZE7","Bill","26-Week","01/21/1992","01/23/1992","07/23/1992","","",""
"912794YJ7","Bill","13-Week","01/13/1992","01/16/1992","04/16/1992","","",""
"912794ZD9","Bill","26-Week","01/13/1992","01/16/1992","07/16/1992","","",""
"912794ZZ0","Bill","52-Week","01/09/1992","01/16/1992","01/14/1993","","",""
"912827D74","Note","7-Year","01/08/1992","01/15/1992","01/15/1999","","Semi-Annual","6.375%"
"912794YH1","Bill","13-Week","01/06/1992","01/09/1992","04/09/1992","","",""
"912794ZC1","Bill","26-Week","01/06/1992","01/09/1992","07/09/1992","","",""
"912794YG3","Bill","13-Week","12/30/1991","01/02/1992","04/02/1992","","",""
"912794YV0","Bill","26-Week","12/30/1991","01/02/1992","07/02/1992","","",""
"912794YF5","Bill","13-Week","12/23/1991","12/26/1991","03/26/1992","","",""
"912794YU2","Bill","26-Week","12/23/1991","12/26/1991","06/25/1992","","",""
"912827D66","Note","5-Year","12/19/1991","12/31/1991","12/31/1996","","Semi-Annual","6.125%"
"912827D58","Note","2-Year","12/18/1991","12/31/1991","12/31/1993","","Semi-Annual","5.000%"
"912794YE8","Bill","13-Week","12/16/1991","12/19/1991","03/19/1992","","",""
"912794YT5","Bill","26-Week","12/16/1991","12/19/1991","06/18/1992","","",""
"912794ZB3","Bill","52-Week","12/12/1991","12/19/1991","12/17/1992","","",""
"912794YD0","Bill","13-Week","12/09/1991","12/12/1991","03/12/1992","","",""
"912794YS7","Bill","26-Week","12/09/1991","12/12/1991","06/11/1992","","",""
"912794YC2","Bill","13-Week","12/02/1991","12/05/1991","03/05/1992","","",""
"912794YR9","Bill","26-Week","12/02/1991","12/05/1991","06/04/1992","","",""
"912827D41","Note","5-Year","11/26/1991","12/02/1991","11/30/1996","","Semi-Annual","6.500%"
"912827D33","Note","2-Year","11/25/1991","12/02/1991","11/30/1993","","Semi-Annual","5.500%"
"912794YB4","Bill","13-Week","11/25/1991","11/29/1991","02/27/1992","","",""
"912794YQ1","Bill","26-Week","11/25/1991","11/29/1991","05/28/1992","","",""
"912794YA6","Bill","13-Week","11/18/1991","11/21/1991","02/20/1992","","",""
"912794YP3","Bill","26-Week","11/18/1991","11/21/1991","05/21/1992","","",""
"912794ZA5","Bill","52-Week","11/14/1991","11/21/1991","11/19/1992","","",""
"912794XZ2","Bill","13-Week","11/12/1991","11/14/1991","02/13/1992","","",""
"912794YN8","Bill","26-Week","11/12/1991","11/14/1991","05/14/1992","","",""
"912810EL8","Bond","30-Year","11/07/1991","11/15/1991","11/15/2021","","Semi-Annual","8.000%"
"912827D25","Note","10-Year","11/06/1991","11/15/1991","11/15/2001","","Semi-Annual","7.500%"
"912827C91","Note","3-Year","11/05/1991","11/15/1991","11/15/1994","","Semi-Annual","6.000%"
"912794XY5","Bill","13-Week","11/04/1991","11/07/1991","02/06/1992","","",""
"912794YM0","Bill","26-Week","11/04/1991","11/07/1991","05/07/1992","","",""
"912794XX7","Bill","13-Week","10/28/1991","10/31/1991","01/30/1992","","",""
"912794YL2","Bill","26-Week","10/28/1991","10/31/1991","04/30/1992","","",""
"912827C83","Note","5-Year","10/24/1991","10/31/1991","10/31/1996","","Semi-Annual","6.875%"
"912827C75","Note","2-Year","10/23/1991","10/31/1991","10/31/1993","","Semi-Annual","6.000%"
"912794XW9","Bill","13-Week","10/21/1991","10/24/1991","01/23/1992","","",""
"912794YK4","Bill","26-Week","10/21/1991","10/24/1991","04/23/1992","","",""
"912794YZ1","Bill","52-Week","10/17/1991","10/24/1991","10/22/1992","","",""
"912794XV1","Bill","13-Week","10/15/1991","10/17/1991","01/16/1992","","",""
"912794YJ7","Bill","26-Week","10/15/1991","10/17/1991","04/16/1992","","",""
"912827C67","Note","7-Year","10/09/1991","10/15/1991","10/15/1998","","Semi-Annual","7.125%"
"912794XU3","Bill","13-Week","10/07/1991","10/10/1991","01/09/1992","","",""
"912794YH1","Bill","26-Week","10/07/1991","10/10/1991","04/09/1992","","",""
"912794XT6","Bill","13-Week","09/30/1991","10/03/1991","01/02/1992","","",""
"912794YG3","Bill","26-Week","09/30/1991","10/03/1991","04/02/1992","","",""
"912827C59","Note","5-Year","09/25/1991","09/30/1991","09/30/1996","","Semi-Annual","7.000%"
"912827C42","Note","2-Year","09/24/1991","09/30/1991","09/30/1993","","Semi-Annual","6.125%"
"912794XS8","Bill","13-Week","09/23/1991","09/26/1991","12/26/1991","","",""
"912794YF5","Bill","26-Week","09/23/1991","09/26/1991","03/26/1992","","",""
"912794YY4","Bill","52-Week","09/19/1991","09/26/1991","09/24/1992","","",""
"912794WX8","Bill","13-Week","09/16/1991","09/19/1991","12/19/1991","","",""
"912794YE8","Bill","26-Week","09/16/1991","09/19/1991","03/19/1992","","",""
"912794XR0","Bill","13-Week","09/09/1991","09/12/1991","12/12/1991","","",""
"912794YD0","Bill","26-Week","09/09/1991","09/12/1991","03/12/1992","","",""
"912794XQ2","Bill","13-Week","09/03/1991","09/05/1991","12/05/1991","","",""
"912794YC2","Bill","26-Week","09/03/1991","09/05/1991","03/05/1992","","",""
"912794XG4","Bill","16-Day","08/29/1991","09/03/1991","09/19/1991","","",""
"912827C34","Note","5-Year","08/28/1991","09/03/1991","08/31/1996","","Semi-Annual","7.250%"
"912827C26","Note","2-Year","08/27/1991","09/03/1991","08/31/1993","","Semi-Annual","6.375%"
"912794XP4","Bill","13-Week","08/26/1991","08/29/1991","11/29/1991","","",""
"912794YB4","Bill","26-Week","08/26/1991","08/29/1991","02/27/1992","","",""
"912794YX6","Bill","52-Week","08/22/1991","08/29/1991","08/27/1992","","",""
"912794WW0","Bill","13-Week","08/19/1991","08/22/1991","11/21/1991","","",""
"912794YA6","Bill","26-Week","08/19/1991","08/22/1991","02/20/1992","","",""
"912794XN9","Bill","13-Week","08/12/1991","08/15/1991","11/14/1991","","",""
"912794XZ2","Bill","26-Week","08/12/1991","08/15/1991","02/13/1992","","",""
"912810EK0","Bond","30-Year","08/08/1991","08/15/1991","08/15/2021","","Semi-Annual","8.125%"
"912827B92","Note","10-Year","08/07/1991","08/15/1991","08/15/2001","","Semi-Annual","7.875%"
"912827B84","Note","3-Year","08/06/1991","08/15/1991","08/15/1994","","Semi-Annual","6.875%"
"912794XM1","Bill","13-Week","08/05/1991","08/08/1991","11/07/1991","","",""
"912794XY5","Bill","26-Week","08/05/1991","08/08/1991","02/06/1992","","",""
"912794XL3","Bill","13-Week","07/29/1991","08/01/1991","10/31/1991","","",""
"912794XX7","Bill","26-Week","07/29/1991","08/01/1991","01/30/1992","","",""
"912794YW8","Bill","52-Week","07/25/1991","08/01/1991","07/30/1992","","",""
"912827B76","Note","5-Year","07/24/1991","07/31/1991","07/31/1996","","Semi-Annual","7.875%"
"912827B68","Note","2-Year","07/23/1991","07/31/1991","07/31/1993","","Semi-Annual","6.875%"
"912794WV2","Bill","13-Week","07/22/1991","07/25/1991","10/24/1991","","",""
"912794XW9","Bill","26-Week","07/22/1991","07/25/1991","01/23/1992","","",""
"912794XK5","Bill","13-Week","07/15/1991","07/18/1991","10/17/1991","","",""
"912794XV1","Bill","26-Week","07/15/1991","07/18/1991","01/16/1992","","",""
"912827B50","Note","7-Year","07/10/1991","07/15/1991","07/15/1998","","Semi-Annual","8.250%"
"912794XJ8","Bill","13-Week","07/08/1991","07/11/1991","10/10/1991","","",""
"912794XU3","Bill","26-Week","07/08/1991","07/11/1991","01/09/1992","","",""
"912794XH2","Bill","13-Week","07/01/1991","07/05/1991","10/03/1991","","",""
"912794XT6","Bill","26-Week","07/01/1991","07/05/1991","01/02/1992","","",""
"912794YV0","Bill","52-Week","06/27/1991","07/05/1991","07/02/1992","","",""
"912827B43","Note","5-Year","06/26/1991","07/01/1991","06/30/1996","","Semi-Annual","7.875%"
"912827B35","Note","2-Year","06/25/1991","07/01/1991","06/30/1993","","Semi-Annual","7.000%"
"912794WU4","Bill","13-Week","06/24/1991","06/27/1991","09/26/1991","","",""
"912794XS8","Bill","26-Week","06/24/1991","06/27/1991","12/26/1991","","",""
"912794XG4","Bill","13-Week","06/17/1991","06/20/1991","09/19/1991","","",""
"912794WX8","Bill","26-Week","06/17/1991","06/20/1991","12/19/1991","","",""
"912794XF6","Bill","13-Week","06/10/1991","06/13/1991","09/12/1991","","",""
"912794XR0","Bill","26-Week","06/10/1991","06/13/1991","12/12/1991","","",""
"912794XE9","Bill","13-Week","06/03/1991","06/06/1991","09/05/1991","","",""
"912794XQ2","Bill","26-Week","06/03/1991","06/06/1991","12/05/1991","","",""
"912794YR9","Bill","52-Week","05/30/1991","06/06/1991","06/04/1992","","",""
"912794WP5","Bill","17-Day","05/29/1991","06/03/1991","06/20/1991","","",""
"912794WT7","Bill","13-Week","05/28/1991","05/30/1991","08/29/1991","","",""
"912794XP4","Bill","26-Week","05/28/1991","05/30/1991","11/29/1991","","",""
"912827B27","Note","5-Year","05/23/1991","05/31/1991","05/31/1996","","Semi-Annual","7.625%"
"912827A93","Note","2-Year","05/22/1991","05/31/1991","05/31/1993","","Semi-Annual","6.750%"
"912794YK4","Bill","335-Day","05/21/1991","05/24/1991","04/23/1992","","",""
"912794XD1","Bill","13-Week","05/20/1991","05/23/1991","08/22/1991","","",""
"912794WW0","Bill","26-Week","05/20/1991","05/23/1991","11/21/1991","","",""
"912794XC3","Bill","13-Week","05/13/1991","05/16/1991","08/15/1991","","",""
"912794XN9","Bill","26-Week","05/13/1991","05/16/1991","11/14/1991","","",""
"912810EJ3","Bond","30-Year","05/09/1991","05/15/1991","05/15/2021","","Semi-Annual","8.125%"
"912827A85","Note","10-Year","05/08/1991","05/15/1991","05/15/2001","","Semi-Annual","8.000%"
"912827A77","Note","3-Year","05/07/1991","05/15/1991","05/15/1994","","Semi-Annual","7.000%"
"912794XB5","Bill","13-Week","05/06/1991","05/09/1991","08/08/1991","","",""
"912794XM1","Bill","26-Week","05/06/1991","05/09/1991","11/07/1991","","",""
"912794YM0","Bill","52-Week","05/02/1991","05/09/1991","05/07/1992","","",""
"912794WS9","Bill","13-Week","04/29/1991","05/02/1991","08/01/1991","","",""
"912794XL3","Bill","26-Week","04/29/1991","05/02/1991","10/31/1991","","",""
"912827A69","Note","5-Year","04/25/1991","04/30/1991","04/30/1996","","Semi-Annual","7.625%"
"912827A51","Note","2-Year","04/24/1991","04/30/1991","04/30/1993","","Semi-Annual","7.000%"
"912794XA7","Bill","13-Week","04/22/1991","04/25/1991","07/25/1991","","",""
"912794WV2","Bill","26-Week","04/22/1991","04/25/1991","10/24/1991","","",""
"912794WZ3","Bill","13-Week","04/15/1991","04/18/1991","07/18/1991","","",""
"912794XK5","Bill","26-Week","04/15/1991","04/18/1991","10/17/1991","","",""
"912827A44","Note","7-Year","04/10/1991","04/15/1991","04/15/1998","","Semi-Annual","7.875%"
"912794WY6","Bill","13-Week","04/08/1991","04/11/1991","07/11/1991","","",""
"912794XJ8","Bill","26-Week","04/08/1991","04/11/1991","10/10/1991","","",""
"912794YH1","Bill","52-Week","04/04/1991","04/11/1991","04/09/1992","","",""
"912794WR1","Bill","13-Week","04/01/1991","04/04/1991","07/05/1991","","",""
"912794XH2","Bill","26-Week","04/01/1991","04/04/1991","10/03/1991","","",""
"912794WE0","Bill","15-Day","03/28/1991","04/03/1991","04/18/1991","","",""
"912827A36","Note","5-Year","03/27/1991","04/01/1991","03/31/1996","","Semi-Annual","7.750%"
"912827A28","Note","2-Year","03/26/1991","04/01/1991","03/31/1993","","Semi-Annual","7.125%"
"912794WQ3","Bill","13-Week","03/25/1991","03/28/1991","06/27/1991","","",""
"912794WU4","Bill","26-Week","03/25/1991","03/28/1991","09/26/1991","","",""
"912794WP5","Bill","13-Week","03/18/1991","03/21/1991","06/20/1991","","",""
"912794XG4","Bill","26-Week","03/18/1991","03/21/1991","09/19/1991","","",""
"912794WN0","Bill","13-Week","03/11/1991","03/14/1991","06/13/1991","","",""
"912794XF6","Bill","26-Week","03/11/1991","03/14/1991","09/12/1991","","",""
"912794YD0","Bill","52-Week","03/07/1991","03/14/1991","03/12/1992","","",""
"912794WM2","Bill","13-Week","03/04/1991","03/07/1991","06/06/1991","","",""
"912794XE9","Bill","26-Week","03/04/1991","03/07/1991","09/05/1991","","",""
"912794WL4","Bill","13-Week","02/25/1991","02/28/1991","05/30/1991","","",""
"912794WT7","Bill","26-Week","02/25/1991","02/28/1991","08/29/1991","","",""
"912827ZZ8","Note","5-Year","02/21/1991","02/28/1991","02/29/1996","","Semi-Annual","7.500%"
"912827ZY1","Note","2-Year","02/20/1991","02/28/1991","02/28/1993","","Semi-Annual","6.750%"
"912794WK6","Bill","13-Week","02/19/1991","02/21/1991","05/23/1991","","",""
"912794XD1","Bill","26-Week","02/19/1991","02/21/1991","08/22/1991","","",""
"912794XZ2","Bill","52-Week","02/12/1991","02/14/1991","02/13/1992","","",""
"912794WJ9","Bill","13-Week","02/11/1991","02/14/1991","05/16/1991","","",""
"912794XC3","Bill","26-Week","02/11/1991","02/14/1991","08/15/1991","","",""
"912810EH7","Bond","30-Year","02/07/1991","02/15/1991","02/15/2021","","Semi-Annual","7.875%"
"912827ZX3","Note","10-Year","02/06/1991","02/15/1991","02/15/2001","","Semi-Annual","7.750%"
"912827ZW5","Note","3-Year","02/05/1991","02/15/1991","02/15/1994","","Semi-Annual","6.875%"
"912794WH3","Bill","13-Week","02/04/1991","02/07/1991","05/09/1991","","",""
"912794XB5","Bill","26-Week","02/04/1991","02/07/1991","08/08/1991","","",""
"912794WG5","Bill","13-Week","01/28/1991","01/31/1991","05/02/1991","","",""
"912794WS9","Bill","26-Week","01/28/1991","01/31/1991","08/01/1991","","",""
"912827ZV7","Note","5-Year","01/24/1991","01/31/1991","01/31/1996","","Semi-Annual","7.500%"
"912827ZU9","Note","2-Year","01/23/1991","01/31/1991","01/31/1993","","Semi-Annual","7.000%"
"912794WF7","Bill","13-Week","01/22/1991","01/24/1991","04/25/1991","","",""
"912794XA7","Bill","26-Week","01/22/1991","01/24/1991","07/25/1991","","",""
"912794WE0","Bill","13-Week","01/14/1991","01/17/1991","04/18/1991","","",""
"912794WZ3","Bill","26-Week","01/14/1991","01/17/1991","07/18/1991","","",""
"912794XV1","Bill","52-Week","01/10/1991","01/17/1991","01/16/1992","","",""
"912827ZT2","Note","7-Year","01/09/1991","01/15/1991","01/15/1998","","Semi-Annual","7.875%"
"912794WD2","Bill","13-Week","01/07/1991","01/10/1991","04/11/1991","","",""
"912794WY6","Bill","26-Week","01/07/1991","01/10/1991","07/11/1991","","",""
"912794WC4","Bill","13-Week","12/31/1990","01/03/1991","04/04/1991","","",""
"912794WR1","Bill","26-Week","12/31/1990","01/03/1991","07/05/1991","","",""
"912827ZS4","Note","4-Year","12/27/1990","12/31/1990","12/31/1994","","Semi-Annual","7.625%"
"912827ZR6","Note","2-Year","12/26/1990","12/31/1990","12/31/1992","","Semi-Annual","7.250%"
"912794WB6","Bill","13-Week","12/21/1990","12/27/1990","03/28/1991","","",""
"912794WQ3","Bill","26-Week","12/21/1990","12/27/1990","06/27/1991","","",""
"912794WA8","Bill","13-Week","12/17/1990","12/20/1990","03/21/1991","","",""
"912794WP5","Bill","26-Week","12/17/1990","12/20/1990","06/20/1991","","",""
"912794WX8","Bill","52-Week","12/13/1990","12/20/1990","12/19/1991","","",""
"912794VZ4","Bill","13-Week","12/10/1990","12/13/1990","03/14/1991","","",""
"912794WN0","Bill","26-Week","12/10/1990","12/13/1990","06/13/1991","","",""
"912794VY7","Bill","13-Week","12/03/1990","12/06/1990","03/07/1991","","",""
"912794WM2","Bill","26-Week","12/03/1990","12/06/1990","06/06/1991","","",""
"912827ZQ8","Note","5-Year 2-Month","11/28/1990","12/03/1990","02/15/1996","","Semi-Annual","7.875%"
"912827ZP0","Note","2-Year","11/27/1990","11/30/1990","11/30/1992","","Semi-Annual","7.375%"
"912794VX9","Bill","13-Week","11/26/1990","11/29/1990","02/28/1991","","",""
"912794WL4","Bill","26-Week","11/26/1990","11/29/1990","05/30/1991","","",""
"912794VW1","Bill","13-Week","11/19/1990","11/23/1990","02/21/1991","","",""
"912794WK6","Bill","26-Week","11/19/1990","11/23/1990","05/23/1991","","",""
"912794WW0","Bill","52-Week","11/15/1990","11/23/1990","11/21/1991","","",""
"912794VV3","Bill","13-Week","11/13/1990","11/15/1990","02/14/1991","","",""
"912794WJ9","Bill","26-Week","11/13/1990","11/15/1990","05/16/1991","","",""
"912794WF7","Bill","161-Day","11/08/1990","11/15/1990","04/25/1991","","",""
"912810EG9","Bond","29-Year 9-Month","11/08/1990","11/15/1990","08/15/2020","","Semi-Annual","8.750%"
"912827ZN5","Note","10-Year","11/07/1990","11/15/1990","11/15/2000","","Semi-Annual","8.500%"
"912827ZM7","Note","3-Year","11/06/1990","11/15/1990","11/15/1993","","Semi-Annual","7.750%"
"912794VU5","Bill","13-Week","11/05/1990","11/08/1990","02/07/1991","","",""
"912794WH3","Bill","26-Week","11/05/1990","11/08/1990","05/09/1991","","",""
"912827ZL9","Note","2-Year","10/30/1990","10/31/1990","10/31/1992","","Semi-Annual","7.750%"
"912794VT8","Bill","13-Week","10/29/1990","11/01/1990","01/31/1991","","",""
"912794WG5","Bill","26-Week","10/29/1990","11/01/1990","05/02/1991","","",""
"912794WV2","Bill","52-Week","10/26/1990","10/26/1990","10/24/1991","","",""
"912794VS0","Bill","13-Week","10/25/1990","10/25/1990","01/24/1991","","",""
"912794WF7","Bill","26-Week","10/25/1990","10/25/1990","04/25/1991","","",""
"912794VN1","Bill","69-Day","10/19/1990","10/19/1990","12/27/1990","","",""
"912794VR2","Bill","13-Week","10/15/1990","10/18/1990","01/17/1991","","",""
"912794WE0","Bill","26-Week","10/15/1990","10/18/1990","04/18/1991","","",""
"912827ZK1","Note","7-Year","10/10/1990","10/15/1990","10/15/1997","","Semi-Annual","8.750%"
"912794VQ4","Bill","13-Week","10/09/1990","10/11/1990","01/10/1991","","",""
"912794WD2","Bill","26-Week","10/09/1990","10/11/1990","04/11/1991","","",""
"912794VP6","Bill","13-Week","10/01/1990","10/04/1990","01/03/1991","","",""
"912794WC4","Bill","26-Week","10/01/1990","10/04/1990","04/04/1991","","",""
"912827ZJ4","Note","4-Year","09/26/1990","10/01/1990","09/30/1994","","Semi-Annual","8.500%"
"912827ZH8","Note","2-Year","09/25/1990","10/01/1990","09/30/1992","","Semi-Annual","8.125%"
"912794VN1","Bill","13-Week","09/24/1990","09/27/1990","12/27/1990","","",""
"912794WB6","Bill","26-Week","09/24/1990","09/27/1990","03/28/1991","","",""
"912794WU4","Bill","52-Week","09/20/1990","09/27/1990","09/26/1991","","",""
"912794UT9","Bill","13-Week","09/17/1990","09/20/1990","12/20/1990","","",""
"912794WA8","Bill","26-Week","09/17/1990","09/20/1990","03/21/1991","","",""
"912794VM3","Bill","13-Week","09/10/1990","09/13/1990","12/13/1990","","",""
"912794VZ4","Bill","26-Week","09/10/1990","09/13/1990","03/14/1991","","",""
"912794VL5","Bill","13-Week","09/04/1990","09/06/1990","12/06/1990","","",""
"912794VY7","Bill","26-Week","09/04/1990","09/06/1990","03/07/1991","","",""
"912827ZG0","Note","5-Year 2-Month","08/29/1990","09/04/1990","11/15/1995","","Semi-Annual","8.500%"
"912827ZF2","Note","2-Year","08/28/1990","08/31/1990","08/31/1992","","Semi-Annual","8.125%"
"912794VK7","Bill","13-Week","08/27/1990","08/30/1990","11/29/1990","","",""
"912794VX9","Bill","26-Week","08/27/1990","08/30/1990","02/28/1991","","",""
"912794WT7","Bill","52-Week","08/23/1990","08/30/1990","08/29/1991","","",""
"912794US1","Bill","13-Week","08/20/1990","08/23/1990","11/23/1990","","",""
"912794VW1","Bill","26-Week","08/20/1990","08/23/1990","02/21/1991","","",""
"912794VJ0","Bill","13-Week","08/13/1990","08/16/1990","11/15/1990","","",""
"912794VV3","Bill","26-Week","08/13/1990","08/16/1990","02/14/1991","","",""
"912794VC5","Bill","36-Day","08/09/1990","08/15/1990","09/20/1990","","",""
"912810EG9","Bond","30-Year","08/09/1990","08/15/1990","08/15/2020","","Semi-Annual","8.750%"
"912827ZE5","Note","10-Year","08/08/1990","08/15/1990","08/15/2000","","Semi-Annual","8.750%"
"912827ZD7","Note","3-Year","08/07/1990","08/15/1990","08/15/1993","","Semi-Annual","8.000%"
"912794VH4","Bill","13-Week","08/06/1990","08/09/1990","11/08/1990","","",""
"912794VU5","Bill","26-Week","08/06/1990","08/09/1990","02/07/1991","","",""
"912794VC5","Bill","44-Day","08/02/1990","08/07/1990","09/20/1990","","",""
"912794VG6","Bill","13-Week","07/30/1990","08/02/1990","11/01/1990","","",""
"912794VT8","Bill","26-Week","07/30/1990","08/02/1990","01/31/1991","","",""
"912794WS9","Bill","52-Week","07/26/1990","08/02/1990","08/01/1991","","",""
"912827ZC9","Note","2-Year","07/25/1990","07/31/1990","07/31/1992","","Semi-Annual","8.000%"
"912794UR3","Bill","13-Week","07/23/1990","07/26/1990","10/25/1990","","",""
"912794VS0","Bill","26-Week","07/23/1990","07/26/1990","01/24/1991","","",""
"912794VF8","Bill","13-Week","07/16/1990","07/19/1990","10/18/1990","","",""
"912794VR2","Bill","26-Week","07/16/1990","07/19/1990","01/17/1991","","",""
"912827ZB1","Note","7-Year","07/11/1990","07/16/1990","07/15/1997","","Semi-Annual","8.500%"
"912794VE1","Bill","13-Week","07/09/1990","07/12/1990","10/11/1990","","",""
"912794VQ4","Bill","26-Week","07/09/1990","07/12/1990","01/10/1991","","",""
"912794VD3","Bill","13-Week","07/02/1990","07/05/1990","10/04/1990","","",""
"912794VP6","Bill","26-Week","07/02/1990","07/05/1990","01/03/1991","","",""
"912794WR1","Bill","52-Week","06/28/1990","07/05/1990","07/05/1991","","",""
"912827ZA3","Note","4-Year","06/27/1990","07/02/1990","06/30/1994","","Semi-Annual","8.500%"
"912827YZ9","Note","2-Year","06/26/1990","07/02/1990","06/30/1992","","Semi-Annual","8.375%"
"912794UQ5","Bill","13-Week","06/25/1990","06/28/1990","09/27/1990","","",""
"912794VN1","Bill","26-Week","06/25/1990","06/28/1990","12/27/1990","","",""
"912794VC5","Bill","13-Week","06/18/1990","06/21/1990","09/20/1990","","",""
"912794UT9","Bill","26-Week","06/18/1990","06/21/1990","12/20/1990","","",""
"912794VB7","Bill","13-Week","06/11/1990","06/14/1990","09/13/1990","","",""
"912794VM3","Bill","26-Week","06/11/1990","06/14/1990","12/13/1990","","",""
"912794VA9","Bill","13-Week","06/04/1990","06/07/1990","09/06/1990","","",""
"912794VL5","Bill","26-Week","06/04/1990","06/07/1990","12/06/1990","","",""
"912794WM2","Bill","52-Week","05/31/1990","06/07/1990","06/06/1991","","",""
"912794UK8","Bill","20-Day","05/30/1990","06/01/1990","06/21/1990","","",""
"912794VC5","Bill","111-Day","05/30/1990","06/01/1990","09/20/1990","","",""
"912794UP7","Bill","13-Week","05/29/1990","05/31/1990","08/30/1990","","",""
